Sample:	Spf	Spm	Spw
gbr.47.31.t1_gbr.47.32.t1	339.339359	218.5875559	87.18427331
gbr.44.99.t1	28.47527095	32.96919725	3.575919976
gbr.62.37.t1	13.162382	10.55621487	5.092595103
gbr.319.22.t1	16.68915557	11.83093756	6.614407682
gbr.41.89.t1	11.0807866	11.70999002	9.831535167
gbr.312.6.t1	4.795366843	2.756293917	0.872709915
gbr.99.33.t1	107.1886025	83.95015679	22.22480016
gbr.271.3.t1	10.456739	10.35579956	3.357995693
gbr.331.4.t1	3.827257996	3.071271295	0.515184027
gbr.161.40.t1_gbr.161.41.t1	5.940752957	5.058596379	1.833848979
gbr.7.18.t1	19.31717128	24.90323317	7.241652286
gbr.225.33.t1	29.79510954	16.09249584	3.248983432
gbr.25.235.t1	15.74575748	10.64402118	0.166943969
gbr.59.75.t1	128.8223053	80.47144752	8.662266781
gbr.80.50.t1	3.020562774	5.345606901	9.351905616
gbr.154.27.t1	857.7537571	592.4246219	205.1176485
gbr.20.104.t1	15.98758521	12.37949226	1.726210723
gbr.202.10.t1	11.29628564	6.90237378	2.106228852
gbr.140.33.t1	2.664492918	4.142323582	0.719470671
gbr.72.137.t1	20.48169869	9.898557351	1.973688987
gbr.205.2.t1	7.225926399	8.040376987	4.504386181
gbr.224.11.t1	25.45565509	19.96836684	10.24557551
gbr.85.17.t1	11.70620388	9.37565248	3.12474623
gbr.375.4.t1	48.62858559	32.51951964	3.550318479
gbr.6.113.t1	15.29058987	12.15593345	2.553074473
gbr.25.88.t1	524.0070911	377.3807413	193.765131
gbr.353.5.t1_gbr.353.6.t1	44.32885946	41.23183743	19.79057211
gbr.189.24.t1	19.10429608	14.83934065	2.948703247
gbr.1.156.t1	10.03763412	6.17441806	3.693594609
gbr.118.4.t1	1.326393415	1.463054503	0.600818727
gbr.296.24.t1	8.845071232	3.038735867	1.019567289
gbr.217.3.t1	6.747922664	6.851095294	2.383062997
gbr.390.6.t1	9.904547536	7.175294042	1.386135985
gbr.46.26.t1	96.51562799	83.84284934	56.75722226
gbr.91.9.t1	20.02362083	16.35058421	4.309159705
gbr.477.4.t1	49.53149774	40.54230291	26.70289078
gbr.224.15.t1	30.17534717	25.86464247	16.94059212
gbr.41.45.t1	530.2844883	543.7422791	454.9695669
gbr.35.20.t1	32.56466101	22.83944694	5.292129834
gbr.72.22.t1	46.6009665	48.33914495	25.45129362
gbr.11.70.t1	189.8599262	182.8834929	155.1721655
gbr.64.39.t1	9.491510283	13.24096839	10.56757842
gbr.183.32.t1	4.508853031	2.923221173	0.408609052
gbr.30.47.t1	17.0028986	17.10603524	3.740592496
gbr.229.22.t1	68.65617841	61.49592421	32.92823938
gbr.567.9.t1	26.04539684	17.62131901	6.214873586
gbr.47.7.t1	119.9699061	155.7597827	23.8443678
gbr.49.55.t1	5.379607069	4.456671239	1.503917199
gbr.38.2.t1	153.0211545	118.5028395	132.0571839
gbr.52.25.t1	67.40537311	67.26008099	28.34699303
gbr.276.10.t1	7.038195218	4.249808214	2.66151038
gbr.77.21.t1	4.103604121	2.987768826	0.91809126
gbr.71.8.t1	46.96033431	41.28276847	21.90528878
gbr.2.6.t1	29.30332685	21.21077257	9.36750273
gbr.38.58.t1	718.0058551	569.1974208	492.3396851
gbr.383.8.t1	705.936835	772.4804567	779.6732651
gbr.50.95.t1	586.0132088	240.9602648	137.4587881
gbr.11.186.t1	26.68340005	30.59370392	16.63333718
gbr.242.30.t1	6.862665637	4.900418957	2.13791312
gbr.31.28.t1	30.35250896	32.35473569	6.474654552
gbr.125.10.t1	5.107450848	3.959105472	1.590400057
gbr.81.80.t1	86.34228116	57.71137279	30.22934752
gbr.125.6.t1	10.05871662	4.450745554	1.166737139
gbr.233.4.t1	3.353129013	2.371682049	1.044897576
gbr.236.22.t1	1.836664758	4.279446066	0.367745735
gbr.97.67.t1	7.393059019	9.970707193	1.429131337
gbr.57.22.t1	56.93666165	65.91350861	25.30887373
gbr.87.36.t1	5.430638555	8.340998723	1.678050498
gbr.58.143.t1	4.208644176	3.426656507	1.115887649
gbr.211.25.t1	56.83411106	51.61310961	21.43927613
gbr.128.20.t1	81.6580386	76.89240623	58.49005964
gbr.208.39.t1	8.008084083	3.555594809	4.699858203
gbr.49.36.t1	3.001010681	2.84481117	0.941873957
gbr.7.113.t1_gbr.7.114.t1	245.5307743	159.5641637	80.00290831
gbr.198.14.t1	21.81636238	12.90557904	5.911079357
gbr.23.64.t1	51.86967834	50.22261224	2.297467527
gbr.123.14.t1	7.565317215	9.079962488	2.813823309
gbr.188.16.t1	47.10796071	43.63985333	4.15739318
gbr.115.7.t1	4.268707021	2.513500169	3.012466405
gbr.85.21.t1	483.0473506	134.8428218	74.82866625
gbr.35.97.t1	5.407077579	5.145611148	6.587102327
gbr.456.1.t1	7.720436294	6.43574856	1.89779118
gbr.58.20.t1	11.63915844	11.4803757	7.381834919
gbr.208.28.t1	6.001724893	4.587926526	1.799081602
gbr.60.64.t1	5.488919207	5.007538038	1.258922606
gbr.540.1.t1	10.27160783	7.851099028	5.642937409
gbr.76.84.t1	9.52432789	8.481997679	4.195283072
