Sample:	STf	STm	STw
gbr.62.37.t1	13.7616149	20.15178173	11.26847506
gbr.319.22.t1	20.41834998	16.22250904	14.41944476
gbr.41.89.t1	8.485913741	8.880708519	6.883400436
gbr.312.6.t1	11.42834551	10.275302	22.58274752
gbr.99.33.t1	83.38988476	59.31023051	57.07645615
gbr.271.3.t1	7.433359172	9.230935046	7.424649225
gbr.331.4.t1	3.870613943	3.161492194	2.760536453
gbr.161.40.t1_gbr.161.41.t1	6.686795157	5.402916548	3.735521395
gbr.7.18.t1	24.55718801	23.34121877	22.85487073
gbr.225.33.t1	32.0022783	21.12191072	9.679921893
gbr.25.235.t1	3.432177433	3.820650337	2.95105445
gbr.59.75.t1	141.7130513	52.59442722	33.67200202
gbr.80.50.t1	4.755594239	8.674263295	3.856944919
gbr.154.27.t1	482.6892919	577.0825326	350.0406029
gbr.20.104.t1	17.78196326	12.04921869	7.185112537
gbr.202.10.t1	19.07443484	10.53575019	5.445242502
gbr.140.33.t1	1.576929602	2.563796361	2.408027747
gbr.72.137.t1	12.331865	19.32292382	11.03964475
gbr.205.2.t1	4.996465993	5.252869152	5.153175094
gbr.224.11.t1	34.25466083	39.84234688	23.76844549
gbr.85.17.t1	9.105440224	15.26631317	13.14961498
gbr.375.4.t1	46.20980283	30.29955338	29.67409722
gbr.6.113.t1	29.99063204	25.95007751	16.5411369
gbr.25.88.t1	432.0013938	325.6850819	203.4543322
gbr.353.5.t1_gbr.353.6.t1	34.35443912	32.56354175	29.73801835
gbr.189.24.t1	20.25747016	17.26904775	6.896574305
gbr.1.156.t1	2.159568129	2.669480895	1.982440016
gbr.118.4.t1	3.070498858	2.868737652	2.760898567
gbr.296.24.t1	12.01493014	5.670316195	6.358784842
gbr.217.3.t1	4.290884658	5.579696058	5.018685873
gbr.390.6.t1	7.036592413	8.283585608	5.53264375
gbr.46.26.t1	99.64807995	84.78055673	73.87179871
gbr.91.9.t1	17.13456908	17.93042165	13.94936126
gbr.477.4.t1	47.13984321	35.34426241	31.6644593
gbr.224.15.t1	48.87368602	41.83249202	38.62064476
gbr.41.45.t1	39.063064	11.13317422	7.319889706
gbr.35.20.t1	51.58228583	27.33107748	14.12200034
gbr.72.22.t1	129.8998089	85.32434302	80.02145468
gbr.11.70.t1	219.8310792	191.6612034	199.8400208
gbr.64.39.t1	6.808202693	9.322962186	8.317930436
gbr.183.32.t1	1.946149245	2.873163787	1.596108266
gbr.30.47.t1	23.72309297	17.64864734	20.38623939
gbr.229.22.t1	56.06400211	63.38830426	52.69965105
gbr.567.9.t1	13.68208076	16.1899476	14.14713294
gbr.47.7.t1	159.415776	111.3313944	163.5329827
gbr.49.55.t1	1.967097557	2.424036715	1.799205347
gbr.38.2.t1	52.86772296	63.71828723	61.81826622
gbr.52.25.t1	6.038335937	3.794715958	9.402486494
gbr.276.10.t1	4.111790739	3.596134822	3.520771797
gbr.77.21.t1	4.383955886	5.702543042	4.445033027
gbr.71.8.t1	56.09640929	55.03754362	43.03310047
gbr.2.6.t1	38.42350184	26.9868046	31.05423311
gbr.38.58.t1	611.9974463	486.1501815	520.7720645
gbr.383.8.t1	672.9861738	561.1389357	400.6803656
gbr.50.95.t1	356.3753147	347.3708063	116.6166387
gbr.11.186.t1	41.55627271	43.73653852	30.11522133
gbr.242.30.t1	5.751686083	8.065232732	2.570009253
gbr.31.28.t1	6.532614454	5.422687581	4.189807379
gbr.125.10.t1	6.140360723	4.736073753	4.392148783
gbr.81.80.t1	100.3812901	85.59792978	60.47109373
gbr.125.6.t1	12.4654346	9.34540931	6.78379136
gbr.233.4.t1	3.433524497	3.512359704	2.395813042
gbr.236.22.t1	1.640117622	1.817713264	1.590295585
gbr.97.67.t1	11.20489766	10.701558	9.350644052
gbr.57.22.t1	36.31120834	33.58863987	20.36989315
gbr.87.36.t1	14.43753158	7.336904789	9.39771339
gbr.58.143.t1	5.746400845	4.108674228	5.176878773
gbr.211.25.t1	49.51147849	53.88796033	39.84269415
gbr.128.20.t1	19.78652187	17.74114434	12.39389759
gbr.208.39.t1	9.129157051	6.428787175	5.419143921
gbr.49.36.t1	4.444973203	3.999290313	3.137084161
gbr.7.113.t1_gbr.7.114.t1	268.2899811	201.087777	179.2641161
gbr.198.14.t1	21.7194262	14.26226346	10.77263276
gbr.23.64.t1	61.0337659	50.5996569	25.85821693
gbr.123.14.t1	12.57436284	13.70620184	14.30653962
gbr.188.16.t1	63.93019185	48.74319963	43.57188627
gbr.115.7.t1	5.47316965	2.261579221	2.048267187
gbr.85.21.t1	590.5806006	239.4865219	50.42967528
gbr.35.97.t1	8.781765233	7.735760535	7.831541808
gbr.456.1.t1	5.412285568	4.695248338	4.545745029
gbr.58.20.t1	15.44197004	15.48822271	13.13285027
gbr.208.28.t1	5.139684932	7.072827134	4.405116648
gbr.60.64.t1	8.156079249	7.514172871	11.55229203
gbr.540.1.t1	11.12946179	9.677373477	6.406247138
gbr.76.84.t1	2.139745795	3.194912996	1.840689507
